Row ID,Order ID,Order Date,Ship Mode,Customer Name,Segment,Country,State,Region,Product,Category,Sub-Category,Sales,Quantity,Discount,Profit
169,CA-2017-139892,2020-09-07,Standard Class,Becky Martin,Consumer,United States,Texas,Central,OFF-AR-10002656,Office Supplies,Art,32.064,6,0.2,6.8136
170,CA-2017-139892,2020-09-07,Standard Class,Becky Martin,Consumer,United States,Texas,Central,OFF-AP-10002518,Office Supplies,Appliances,177.98,5,0.8,-453.849
171,CA-2017-139892,2020-09-07,Standard Class,Becky Martin,Consumer,United States,Texas,Central,TEC-PH-10003931,Technology,Phones,143.976,3,0.2,8.9985
172,CA-2017-118962,2020-08-04,Standard Class,Chad Sievert,Consumer,United States,California,West,OFF-PA-10000659,Office Supplies,Paper,20.94,3,0,9.8418
173,CA-2017-118962,2020-08-04,Standard Class,Chad Sievert,Consumer,United States,California,West,OFF-PA-10001144,Office Supplies,Paper,110.96,2,0,53.2608
174,CA-2017-118962,2020-08-04,Standard Class,Chad Sievert,Consumer,United States,California,West,FUR-CH-10003817,Furniture,Chairs,340.144,7,0.2,21.259
175,US-2017-100853,2020-09-13,Standard Class,Jennifer Braxton,Corporate,United States,Illinois,Central,OFF-AP-10000891,Office Supplies,Appliances,52.448,2,0.8,-131.12
176,US-2017-100853,2020-09-13,Standard Class,Jennifer Braxton,Corporate,United States,Illinois,Central,OFF-LA-10003148,Office Supplies,Labels,20.16,4,0.2,6.552
177,US-2020-152366,2023-04-21,Second Class,Shirley Jackson,Consumer,United States,Texas,Central,OFF-AP-10002684,Office Supplies,Appliances,97.264,4,0.8,-243.16
178,US-2018-101511,2021-11-20,Second Class,Joel Eaton,Consumer,United States,Ohio,East,FUR-CH-10004698,Furniture,Chairs,396.802,7,0.3,-11.3372
179,US-2018-101511,2021-11-20,Second Class,Joel Eaton,Consumer,United States,Ohio,East,OFF-SU-10002189,Office Supplies,Supplies,15.88,5,0.2,-3.7715
180,CA-2018-137225,2021-12-14,Standard Class,Jim Kriz,Home Office,United States,New York,East,OFF-AR-10001940,Office Supplies,Art,3.28,1,0,1.4104
181,CA-2017-166191,2020-12-04,Second Class,David Kendrick,Corporate,United States,Illinois,Central,OFF-ST-10003455,Office Supplies,Storage,24.816,2,0.2,1.8612
182,CA-2017-166191,2020-12-04,Second Class,David Kendrick,Corporate,United States,Illinois,Central,TEC-AC-10004659,Technology,Accessories,408.744,7,0.2,76.6395
183,CA-2017-158274,2020-11-18,Second Class,Robert Marley,Home Office,United States,Louisiana,South,TEC-PH-10003273,Technology,Phones,503.96,4,0,131.0296
184,CA-2017-158274,2020-11-18,Second Class,Robert Marley,Home Office,United States,Louisiana,South,TEC-PH-10004896,Technology,Phones,149.95,5,0,41.986
185,CA-2017-158274,2020-11-18,Second Class,Robert Marley,Home Office,United States,Louisiana,South,TEC-AC-10002345,Technology,Accessories,29,2,0,7.25
186,CA-2019-105018,2022-11-27,Standard Class,Sally Knutson,Consumer,United States,Connecticut,East,OFF-BI-10001890,Office Supplies,Binders,7.16,2,0,3.4368
187,CA-2017-123260,2020-08-25,Standard Class,Frank Merwin,Home Office,United States,California,West,TEC-AC-10002323,Technology,Accessories,176.8,8,0,22.984
188,CA-2019-157000,2022-07-15,Standard Class,Alice McCarthy,Corporate,United States,Texas,Central,OFF-ST-10001328,Office Supplies,Storage,37.224,3,0.2,3.7224
189,CA-2019-157000,2022-07-15,Standard Class,Alice McCarthy,Corporate,United States,Texas,Central,OFF-PA-10001950,Office Supplies,Paper,20.016,3,0.2,6.255
190,CA-2018-102281,2021-10-11,First Class,Mark Packer,Home Office,United States,New York,East,FUR-BO-10002613,Furniture,Bookcases,899.136,4,0.2,112.392
191,CA-2018-102281,2021-10-11,First Class,Mark Packer,Home Office,United States,New York,East,TEC-PH-10001552,Technology,Phones,71.76,6,0,20.0928
192,CA-2018-102281,2021-10-11,First Class,Mark Packer,Home Office,United States,New York,East,OFF-PA-10000061,Office Supplies,Paper,51.84,8,0,24.8832
193,CA-2018-102281,2021-10-11,First Class,Mark Packer,Home Office,United States,New York,East,FUR-BO-10002545,Furniture,Bookcases,626.352,3,0.2,46.9764
194,CA-2018-102281,2021-10-11,First Class,Mark Packer,Home Office,United States,New York,East,OFF-AR-10003514,Office Supplies,Art,19.9,5,0,6.567
195,CA-2018-131457,2021-10-30,Standard Class,Mary Zewe,Corporate,United States,California,West,OFF-EN-10001509,Office Supplies,Envelopes,14.28,7,0,6.7116
196,CA-2017-140004,2020-03-20,Standard Class,Cassandra Brandow,Consumer,United States,Ohio,East,OFF-AR-10004685,Office Supplies,Art,7.408,2,0.2,1.2038
197,CA-2017-140004,2020-03-20,Standard Class,Cassandra Brandow,Consumer,United States,Ohio,East,OFF-AR-10004027,Office Supplies,Art,6.048,3,0.2,1.5876
198,CA-2020-107720,2023-11-06,Standard Class,Valerie Mitchum,Home Office,United States,New Jersey,East,OFF-ST-10001414,Office Supplies,Storage,46.26,3,0,12.0276
199,US-2020-124303,2023-07-06,Standard Class,Fred Hopkins,Corporate,United States,Pennsylvania,East,OFF-BI-10000343,Office Supplies,Binders,2.946,2,0.7,-2.2586
200,US-2020-124303,2023-07-06,Standard Class,Fred Hopkins,Corporate,United States,Pennsylvania,East,OFF-PA-10002749,Office Supplies,Paper,16.056,3,0.2,5.8203
201,CA-2020-105074,2023-06-24,Standard Class,Maria Bertelson,Consumer,United States,Ohio,East,OFF-PA-10002666,Office Supplies,Paper,21.744,3,0.2,6.795
202,CA-2017-133690,2020-08-02,First Class,Bruce Stewart,Consumer,United States,Colorado,West,FUR-TA-10004289,Furniture,Tables,218.75,2,0.5,-161.875
203,CA-2017-133690,2020-08-02,First Class,Bruce Stewart,Consumer,United States,Colorado,West,OFF-AP-10003622,Office Supplies,Appliances,2.6,1,0.2,0.2925
204,US-2020-116701,2023-12-17,Second Class,Logan Currie,Consumer,United States,Texas,Central,OFF-AP-10003217,Office Supplies,Appliances,66.284,2,0.8,-178.9668
205,CA-2020-126382,2023-06-03,Standard Class,Heather Kirkland,Corporate,United States,Tennessee,South,FUR-FU-10002960,Furniture,Furnishings,35.168,7,0.2,9.6712
206,CA-2020-108329,2023-12-09,Standard Class,Laurel Elliston,Consumer,United States,California,West,TEC-PH-10001918,Technology,Phones,444.768,4,0.2,44.4768
207,CA-2020-135860,2023-12-01,Standard Class,Joseph Holt,Consumer,United States,Michigan,Central,OFF-ST-10000642,Office Supplies,Storage,83.92,4,0,5.8744
208,CA-2020-135860,2023-12-01,Standard Class,Joseph Holt,Consumer,United States,Michigan,Central,TEC-PH-10001700,Technology,Phones,131.98,2,0,35.6346
209,CA-2020-135860,2023-12-01,Standard Class,Joseph Holt,Consumer,United States,Michigan,Central,OFF-BI-10003274,Office Supplies,Binders,15.92,4,0,7.4824
210,CA-2020-135860,2023-12-01,Standard Class,Joseph Holt,Consumer,United States,Michigan,Central,OFF-FA-10000134,Office Supplies,Fasteners,52.29,9,0,16.2099
211,CA-2020-135860,2023-12-01,Standard Class,Joseph Holt,Consumer,United States,Michigan,Central,OFF-ST-10001522,Office Supplies,Storage,91.99,1,0,3.6796
212,CA-2018-101007,2021-02-08,Second Class,Michael Stewart,Corporate,United States,Texas,Central,TEC-AC-10001266,Technology,Accessories,20.8,2,0.2,6.5
213,CA-2018-146262,2021-01-01,Standard Class,Victoria Wilson,Corporate,United States,Ohio,East,OFF-LA-10004544,Office Supplies,Labels,23.68,2,0.2,8.88
214,CA-2018-146262,2021-01-01,Standard Class,Victoria Wilson,Corporate,United States,Ohio,East,FUR-BO-10004695,Furniture,Bookcases,452.45,5,0.5,-244.323
215,CA-2018-146262,2021-01-01,Standard Class,Victoria Wilson,Corporate,United States,Ohio,East,TEC-PH-10002844,Technology,Phones,62.982,3,0.4,-14.6958
216,CA-2018-146262,2021-01-01,Standard Class,Victoria Wilson,Corporate,United States,Ohio,East,TEC-MA-10000864,Technology,Machines,1188,9,0.7,-950.4
217,CA-2018-146262,2021-01-01,Standard Class,Victoria Wilson,Corporate,United States,Ohio,East,TEC-AC-10000109,Technology,Accessories,89.584,2,0.2,4.4792
218,CA-2019-130162,2022-10-27,Standard Class,Jonathan Howell,Consumer,United States,California,West,OFF-ST-10001328,Office Supplies,Storage,93.06,6,0,26.0568
219,CA-2019-130162,2022-10-27,Standard Class,Jonathan Howell,Consumer,United States,California,West,TEC-PH-10002563,Technology,Phones,302.376,3,0.2,22.6782
220,CA-2018-169397,2021-12-23,First Class,Joni Blumstein,Consumer,United States,Ohio,East,OFF-FA-10000585,Office Supplies,Fasteners,5.584,2,0.2,1.8148
221,CA-2018-169397,2021-12-23,First Class,Joni Blumstein,Consumer,United States,Ohio,East,OFF-PA-10004000,Office Supplies,Paper,22.704,6,0.2,8.2302
222,CA-2018-169397,2021-12-23,First Class,Joni Blumstein,Consumer,United States,Ohio,East,OFF-BI-10002852,Office Supplies,Binders,19.776,4,0.7,-13.8432
223,CA-2018-169397,2021-12-23,First Class,Joni Blumstein,Consumer,United States,Ohio,East,FUR-FU-10000087,Furniture,Furnishings,72.704,4,0.2,19.0848
224,CA-2018-169397,2021-12-23,First Class,Joni Blumstein,Consumer,United States,Ohio,East,TEC-MA-10001148,Technology,Machines,479.988,4,0.7,-383.9904
225,CA-2018-169397,2021-12-23,First Class,Joni Blumstein,Consumer,United States,Ohio,East,OFF-AR-10001958,Office Supplies,Art,27.168,2,0.2,2.7168
226,CA-2018-163055,2021-08-08,Standard Class,David Smith,Corporate,United States,Michigan,Central,OFF-AR-10001026,Office Supplies,Art,2.2,1,0,0.968
227,CA-2018-163055,2021-08-08,Standard Class,David Smith,Corporate,United States,Michigan,Central,FUR-TA-10003748,Furniture,Tables,622.45,5,0,136.939
228,CA-2018-163055,2021-08-08,Standard Class,David Smith,Corporate,United States,Michigan,Central,OFF-ST-10002485,Office Supplies,Storage,21.98,1,0,0.2198
229,US-2018-145436,2021-02-27,Standard Class,Valerie Dominguez,Consumer,United States,Tennessee,South,FUR-CH-10004860,Furniture,Chairs,161.568,2,0.2,-28.2744
230,US-2018-145436,2021-02-27,Standard Class,Valerie Dominguez,Consumer,United States,Tennessee,South,FUR-CH-10004477,Furniture,Chairs,389.696,8,0.2,43.8408
231,US-2017-156216,2020-09-12,Standard Class,Erin Ashbrook,Corporate,United States,North Carolina,South,OFF-BI-10001679,Office Supplies,Binders,18.648,7,0.7,-12.432
232,US-2020-100930,2023-04-07,Standard Class,Christopher Schild,Home Office,United States,Florida,South,FUR-TA-10001705,Furniture,Tables,233.86,2,0.45,-102.048
233,US-2020-100930,2023-04-07,Standard Class,Christopher Schild,Home Office,United States,Florida,South,FUR-TA-10003473,Furniture,Tables,620.6145,3,0.45,-248.2458
234,US-2020-100930,2023-04-07,Standard Class,Christopher Schild,Home Office,United States,Florida,South,OFF-BI-10001679,Office Supplies,Binders,5.328,2,0.7,-3.552
235,US-2020-100930,2023-04-07,Standard Class,Christopher Schild,Home Office,United States,Florida,South,FUR-FU-10004017,Furniture,Furnishings,258.072,3,0.2,0
236,US-2020-100930,2023-04-07,Standard Class,Christopher Schild,Home Office,United States,Florida,South,TEC-AC-10003832,Technology,Accessories,617.976,3,0.2,-7.7247
237,CA-2020-160514,2023-11-12,Standard Class,David Bremer,Corporate,United States,California,West,OFF-PA-10002479,Office Supplies,Paper,10.56,2,0,4.752
238,CA-2019-157749,2022-06-03,Second Class,Ken Lonsdale,Consumer,United States,Illinois,Central,OFF-PA-10003349,Office Supplies,Paper,25.92,5,0.2,9.396
239,CA-2019-157749,2022-06-03,Second Class,Ken Lonsdale,Consumer,United States,Illinois,Central,FUR-FU-10000576,Furniture,Furnishings,419.68,5,0.6,-356.728
240,CA-2019-157749,2022-06-03,Second Class,Ken Lonsdale,Consumer,United States,Illinois,Central,FUR-FU-10004351,Furniture,Furnishings,11.688,3,0.6,-4.6752
241,CA-2019-157749,2022-06-03,Second Class,Ken Lonsdale,Consumer,United States,Illinois,Central,TEC-PH-10000011,Technology,Phones,31.984,2,0.2,11.1944
242,CA-2019-157749,2022-06-03,Second Class,Ken Lonsdale,Consumer,United States,Illinois,Central,FUR-TA-10002607,Furniture,Tables,177.225,5,0.5,-120.513
243,CA-2019-157749,2022-06-03,Second Class,Ken Lonsdale,Consumer,United States,Illinois,Central,FUR-FU-10002505,Furniture,Furnishings,4.044,3,0.6,-2.8308
244,CA-2019-157749,2022-06-03,Second Class,Ken Lonsdale,Consumer,United States,Illinois,Central,OFF-AR-10004685,Office Supplies,Art,7.408,2,0.2,1.2038
245,CA-2017-131926,2020-05-31,Second Class,Dianna Wilson,Home Office,United States,Minnesota,Central,FUR-CH-10004063,Furniture,Chairs,2001.86,7,0,580.5394
246,CA-2017-131926,2020-05-31,Second Class,Dianna Wilson,Home Office,United States,Minnesota,Central,OFF-ST-10002276,Office Supplies,Storage,166.72,2,0,41.68
247,CA-2017-131926,2020-05-31,Second Class,Dianna Wilson,Home Office,United States,Minnesota,Central,OFF-PA-10004082,Office Supplies,Paper,47.88,6,0,23.94
248,CA-2017-131926,2020-05-31,Second Class,Dianna Wilson,Home Office,United States,Minnesota,Central,OFF-AP-10002945,Office Supplies,Appliances,1503.25,5,0,496.0725
249,CA-2017-131926,2020-05-31,Second Class,Dianna Wilson,Home Office,United States,Minnesota,Central,OFF-PA-10000061,Office Supplies,Paper,25.92,4,0,12.4416
250,CA-2019-154739,2022-12-09,Second Class,Logan Haushalter,Consumer,United States,California,West,FUR-CH-10002965,Furniture,Chairs,321.568,2,0.2,28.1372
251,CA-2019-145625,2022-09-10,Standard Class,Kelly Collister,Consumer,United States,California,West,OFF-PA-10004569,Office Supplies,Paper,7.61,1,0,3.5767
252,CA-2019-145625,2022-09-10,Standard Class,Kelly Collister,Consumer,United States,California,West,TEC-AC-10003832,Technology,Accessories,3347.37,13,0,636.0003
253,CA-2019-146941,2022-12-09,First Class,Delfina Latchford,Consumer,United States,New York,East,OFF-ST-10001228,Office Supplies,Storage,80.58,6,0,22.5624
254,CA-2019-146941,2022-12-09,First Class,Delfina Latchford,Consumer,United States,New York,East,OFF-EN-10003296,Office Supplies,Envelopes,361.92,4,0,162.864
255,US-2018-159982,2021-11-27,Standard Class,Dan Reichenbach,Corporate,United States,Illinois,Central,FUR-FU-10002505,Furniture,Furnishings,12.132,9,0.6,-8.4924
256,US-2018-159982,2021-11-27,Standard Class,Dan Reichenbach,Corporate,United States,Illinois,Central,OFF-ST-10004804,Office Supplies,Storage,82.368,2,0.2,-19.5624
257,US-2018-159982,2021-11-27,Standard Class,Dan Reichenbach,Corporate,United States,Illinois,Central,OFF-ST-10001590,Office Supplies,Storage,53.92,5,0.2,4.044
258,US-2018-159982,2021-11-27,Standard Class,Dan Reichenbach,Corporate,United States,Illinois,Central,TEC-PH-10001580,Technology,Phones,647.904,6,0.2,56.6916
259,CA-2020-163139,2023-12-01,Second Class,Craig Carreira,Consumer,United States,New York,East,TEC-AC-10000290,Technology,Accessories,20.37,3,0,6.9258
260,CA-2020-163139,2023-12-01,Second Class,Craig Carreira,Consumer,United States,New York,East,OFF-ST-10002790,Office Supplies,Storage,221.55,3,0,6.6465
261,CA-2020-163139,2023-12-01,Second Class,Craig Carreira,Consumer,United States,New York,East,OFF-BI-10003460,Office Supplies,Binders,17.52,5,0.2,6.132
262,US-2020-155299,2023-06-08,Standard Class,Dorris liebe,Corporate,United States,Texas,Central,OFF-AP-10002203,Office Supplies,Appliances,1.624,2,0.8,-4.466
263,US-2017-106992,2020-09-18,Second Class,Sean Braxton,Corporate,United States,Texas,Central,TEC-MA-10000822,Technology,Machines,3059.982,3,0.4,-509.997
264,US-2017-106992,2020-09-18,Second Class,Sean Braxton,Corporate,United States,Texas,Central,TEC-MA-10003353,Technology,Machines,2519.958,7,0.4,-251.9958
265,CA-2019-125318,2022-06-05,Standard Class,Roy Collins,Consumer,United States,Illinois,Central,TEC-PH-10001433,Technology,Phones,328.224,4,0.2,28.7196
266,CA-2018-155040,2021-11-09,Standard Class,Alan Hwang,Consumer,United States,California,West,TEC-AC-10004469,Technology,Accessories,79.9,2,0,35.156
267,CA-2020-136826,2023-06-16,Standard Class,Claudia Bergmann,Corporate,United States,North Carolina,South,OFF-AR-10003602,Office Supplies,Art,14.016,3,0.2,4.7304
268,CA-2019-111010,2022-01-21,Standard Class,Paul Gonzalez,Consumer,United States,New Jersey,East,OFF-FA-10003472,Office Supplies,Fasteners,7.56,6,0,0.3024
269,US-2020-145366,2023-12-09,Standard Class,Christine Abelman,Corporate,United States,Ohio,East,OFF-ST-10004180,Office Supplies,Storage,37.208,1,0.2,-7.4416
270,US-2020-145366,2023-12-09,Standard Class,Christine Abelman,Corporate,United States,Ohio,East,OFF-EN-10004386,Office Supplies,Envelopes,57.576,3,0.2,21.591
271,CA-2020-163979,2023-12-28,Second Class,Kristen Hastings,Corporate,United States,California,West,OFF-ST-10003208,Office Supplies,Storage,725.84,4,0,210.4936
272,CA-2018-155334,2021-07-29,First Class,Helen Andreada,Consumer,United States,California,West,TEC-AC-10003628,Technology,Accessories,209.93,7,0,92.3692
273,CA-2018-155334,2021-07-29,First Class,Helen Andreada,Consumer,United States,California,West,FUR-FU-10003274,Furniture,Furnishings,5.28,3,0,2.3232
274,CA-2018-155334,2021-07-29,First Class,Helen Andreada,Consumer,United States,California,West,OFF-BI-10002557,Office Supplies,Binders,10.92,3,0.2,4.095
275,CA-2020-118136,2023-09-16,First Class,Barry Blumstein,Corporate,United States,California,West,OFF-PA-10002615,Office Supplies,Paper,8.82,2,0,4.0572
276,CA-2020-118136,2023-09-16,First Class,Barry Blumstein,Corporate,United States,California,West,OFF-AR-10001427,Office Supplies,Art,5.98,1,0,1.5548
277,CA-2020-132976,2023-10-13,Standard Class,Andrew Gjertsen,Corporate,United States,Pennsylvania,East,OFF-PA-10000673,Office Supplies,Paper,11.648,2,0.2,4.0768
278,CA-2020-132976,2023-10-13,Standard Class,Andrew Gjertsen,Corporate,United States,Pennsylvania,East,OFF-PA-10004470,Office Supplies,Paper,18.176,4,0.2,5.9072
279,CA-2020-132976,2023-10-13,Standard Class,Andrew Gjertsen,Corporate,United States,Pennsylvania,East,OFF-ST-10000876,Office Supplies,Storage,59.712,6,0.2,5.9712
280,CA-2020-132976,2023-10-13,Standard Class,Andrew Gjertsen,Corporate,United States,Pennsylvania,East,OFF-LA-10002043,Office Supplies,Labels,24.84,3,0.2,8.694
281,US-2018-161991,2021-09-25,Second Class,Steven Cartwright,Consumer,United States,Texas,Central,OFF-BI-10004967,Office Supplies,Binders,2.08,5,0.8,-3.432
282,US-2018-161991,2021-09-25,Second Class,Steven Cartwright,Consumer,United States,Texas,Central,TEC-PH-10001760,Technology,Phones,1114.4,7,0.2,376.11
283,CA-2018-130890,2021-11-01,Standard Class,Jas O'Carroll,Consumer,United States,California,West,FUR-TA-10002903,Furniture,Tables,1038.84,5,0.2,51.942
284,CA-2018-130883,2021-09-25,Standard Class,Tracy Blumstein,Consumer,United States,Oregon,West,OFF-PA-10000474,Office Supplies,Paper,141.76,5,0.2,47.844
285,CA-2018-130883,2021-09-25,Standard Class,Tracy Blumstein,Consumer,United States,Oregon,West,TEC-AC-10001956,Technology,Accessories,239.8,5,0.2,47.96
286,CA-2018-130883,2021-09-25,Standard Class,Tracy Blumstein,Consumer,United States,Oregon,West,OFF-PA-10004100,Office Supplies,Paper,31.104,6,0.2,10.8864
287,CA-2019-112697,2022-12-17,Second Class,Alan Haines,Corporate,United States,Florida,South,OFF-BI-10000778,Office Supplies,Binders,254.058,7,0.7,-169.372
288,CA-2019-112697,2022-12-17,Second Class,Alan Haines,Corporate,United States,Florida,South,OFF-AP-10002684,Office Supplies,Appliances,194.528,2,0.2,24.316
289,CA-2019-112697,2022-12-17,Second Class,Alan Haines,Corporate,United States,Florida,South,OFF-SU-10000646,Office Supplies,Supplies,961.48,5,0.2,-204.3145
290,CA-2019-110772,2022-11-19,Second Class,Nick Zandusky,Home Office,United States,Ohio,East,OFF-FA-10002983,Office Supplies,Fasteners,19.096,7,0.2,6.6836
291,CA-2019-110772,2022-11-19,Second Class,Nick Zandusky,Home Office,United States,Ohio,East,OFF-LA-10004689,Office Supplies,Labels,18.496,8,0.2,6.2424
